chr1	3736246	3736682
chr1	3773572	3774248
chr1	3816585	3816687
chr1	3817010	3817609
chr1	3817685	3818228
chr1	3827408	3827800
chr1	4204557	4204802
chr1	4663534	4663910
chr1	4705087	4705509
chr1	4710475	4710991
chr1	4712655	4713039
chr1	4716274	4716691
chr1	4728758	4729126
chr1	4729400	4729516
chr1	4750975	4751424
chr1	4762829	4763402
chr1	4805521	4805901
chr1	4815446	4816360
chr1	4886163	4886464
chr1	4897728	4898710
chr1	4999446	4999847
chr1	5023455	5023669
chr1	5220250	5220467
chr1	5484879	5485268
chr1	5488497	5488769
chr1	5569972	5570267
chr1	5574610	5574966
chr1	5697302	5697511
chr1	5712093	5712736
chr1	5718874	5719074
chr1	5727489	5727689
chr1	5730331	5730538
chr1	5731866	5732770
chr1	5780508	5780871
chr1	5780965	5781420
chr1	5805802	5806277
chr1	5953773	5954063
chr1	5961219	5961629
chr1	5999339	5999726
chr1	6035248	6035450
chr1	6043458	6043873
chr1	6052376	6052923
chr1	6076232	6076701
chr1	6085243	6085751
chr1	6086182	6086522
chr1	6094670	6094904
chr1	6118605	6119078
chr1	6168829	6169244
chr1	6187734	6188149
chr1	6208633	6209130
chr1	6217664	6218274
chr1	6259395	6260022
chr1	6265283	6265558
chr1	6266124	6266556
chr1	6280237	6280791
chr1	6295793	6296396
chr1	6306718	6307114
chr1	6318631	6319086
chr1	6319931	6320330
chr1	6327628	6328066
chr1	6336432	6336856
chr1	6360287	6360692
chr1	6361565	6362023
chr1	6385533	6385997
chr1	6403506	6404072
chr1	6410399	6410891
chr1	6412177	6412580
chr1	6418132	6418440
chr1	6419794	6419968
chr1	6423143	6423576
chr1	6427494	6428220
chr1	6434275	6434437
chr1	6445616	6446292
chr1	6453267	6454163
chr1	6464870	6465132
chr1	6474292	6475142
chr1	6498109	6498504
chr1	6500303	6500565
chr1	6531514	6532550
chr1	6535583	6535861
chr1	6546552	6546860
chr1	6548988	6549583
chr1	6551568	6552006
chr1	6557600	6557842
chr1	6580031	6580475
chr1	6605569	6605712
chr1	6614374	6614825
chr1	6639669	6640275
chr1	6647525	6648027
chr1	6648170	6648521
chr1	6661120	6661711
chr1	6662788	6663318
chr1	6673297	6673958
chr1	6684937	6685429
chr1	6694801	6695041
chr1	6706615	6706881
chr1	6761660	6762254
chr1	6780076	6780266
chr1	6787583	6787851
chr1	6803607	6804286
chr1	6813785	6814001
chr1	6822093	6822535
chr1	6830781	6831216
chr1	6844501	6845573
chr1	6862141	6862599
chr1	6914257	6914558
chr1	6920108	6920448
chr1	6949971	6950367
chr1	6978671	6978829
chr1	7051352	7051701
chr1	7086232	7086582
chr1	7102815	7103197
chr1	7130514	7130879
chr1	7135565	7135779
chr1	7169964	7170192
chr1	7170421	7170826
chr1	7177524	7178327
chr1	7267884	7268391
chr1	7278347	7278518
chr1	7325801	7326450
chr1	7345038	7345515
chr1	7359435	7359817
chr1	7373356	7373599
chr1	7394676	7395073
chr1	7439534	7439878
chr1	7461783	7462490
chr1	7530897	7531438
chr1	7586549	7586807
chr1	7599673	7600139
chr1	7609276	7610112
chr1	7630269	7630476
chr1	7632735	7633108
chr1	7676372	7676781
chr1	7707311	7707626
chr1	7727613	7728018
chr1	7729665	7729953
chr1	7764585	7764933
chr1	7805760	7806287
chr1	7812905	7813268
chr1	7831029	7831868
chr1	7843890	7844488
chr1	7870434	7870895
chr1	7962743	7963040
chr1	8008991	8009429
chr1	8014106	8014574
chr1	8021272	8021988
chr1	8035262	8035742
chr1	8042381	8042753
chr1	8048643	8049059
chr1	8064642	8065523
chr1	8066500	8066580
chr1	8075091	8075350
chr1	8080201	8080471
chr1	8086220	8086867
chr1	8100641	8101095
chr1	8106009	8106247
chr1	8107882	8108265
chr1	8115972	8116492
chr1	8121254	8121646
chr1	8130392	8130714
chr1	8135821	8135967
chr1	8138191	8138636
chr1	8150213	8150848
chr1	8154579	8154911
chr1	8157357	8157956
chr1	8194038	8194544
chr1	8202146	8202340
chr1	8214919	8215172
chr1	8215751	8215857
chr1	8229372	8229915
chr1	8234418	8234673
chr1	8234965	8235209
chr1	8242206	8242852
chr1	8246714	8246962
chr1	8257716	8258243
chr1	8262546	8262587
chr1	8271939	8272520
chr1	8284677	8285495
chr1	8299111	8299425
chr1	8374370	8374787
chr1	8377987	8378266
chr1	8403467	8403785
chr1	8409069	8409304
chr1	8411927	8412361
chr1	8433632	8434002
chr1	8435015	8435205
chr1	8441747	8442025
chr1	8456853	8457444
chr1	8469365	8469510
chr1	8483936	8484946
chr1	8516399	8516806
chr1	8530480	8530764
chr1	8543105	8543539
chr1	8585397	8586340
chr1	8600302	8600870
chr1	8605125	8605490
chr1	8615256	8615623
chr1	8686490	8686824
chr1	8720495	8720897
chr1	8721720	8722168
chr1	8731394	8731618
chr1	8735181	8735403
chr1	8742685	8742939
chr1	8763110	8763809
chr1	8772701	8772726
chr1	8772820	8773138
chr1	8786470	8787016
chr1	8793549	8793928
chr1	8800174	8800606
chr1	8849689	8849941
chr1	8857214	8857592
chr1	8877556	8878151
chr1	8908841	8909212
chr1	8931350	8931741
chr1	8933595	8934128
chr1	8937891	8938258
chr1	8938694	8939074
chr1	8939288	8939517
chr1	8950025	8950933
chr1	8956912	8957258
chr1	8957557	8957853
chr1	8959861	8960425
chr1	8963877	8964352
chr1	8971478	8971963
chr1	8978056	8978559
chr1	8999786	9000005
chr1	9001938	9002286
chr1	9022969	9023293
chr1	9046015	9046732
chr1	9049953	9050108
chr1	9065283	9065481
chr1	9127201	9127637
chr1	9138888	9138931
chr1	9140825	9141082
chr1	9161554	9161954
chr1	9170665	9171252
chr1	9175014	9175290
chr1	9189052	9189409
chr1	9189676	9189944
chr1	9202253	9202640
chr1	9222852	9223285
chr1	9223972	9224454
chr1	9241344	9241670
chr1	9242109	9242453
chr1	9256650	9256982
chr1	9260448	9260811
chr1	9288431	9288956
chr1	9291729	9291930
chr1	9294473	9294667
chr1	9294841	9295326
chr1	9310054	9310248
chr1	9327084	9327472
chr1	9330548	9330751
chr1	9335554	9335970
chr1	9340552	9340835
chr1	9341875	9342298
chr1	9354414	9354814
chr1	9360137	9360607
chr1	9363094	9363495
chr1	9375775	9376006
chr1	9381366	9381846
chr1	9400301	9400662
chr1	9410575	9410934
chr1	9430238	9430452
chr1	9444971	9445171
chr1	9471158	9471412
chr1	9473152	9473710
chr1	9488731	9489297
chr1	9504159	9504529
chr1	9506171	9506495
chr1	9510382	9510720
chr1	9515860	9516226
chr1	9533033	9533571
chr1	9536835	9537409
chr1	9551132	9551460
chr1	9555318	9555709
chr1	9599093	9599955
chr1	9600095	9600334
chr1	9615322	9615821
chr1	9621505	9621928
chr1	9648432	9648912
chr1	9653535	9654267
chr1	9675677	9675990
chr1	9687013	9687469
chr1	9704729	9705213
chr1	9731322	9731862
chr1	9747356	9747770
chr1	9749246	9749810
chr1	9759422	9759747
chr1	9760366	9760842
chr1	9779076	9779590
chr1	9785024	9785397
chr1	9813309	9813692
chr1	9818514	9819153
chr1	9826678	9827378
chr1	9835652	9836204
chr1	9864683	9864745
chr1	9864830	9865244
chr1	9883897	9884339
chr1	9885435	9886093
chr1	9895833	9896070
chr1	9896222	9896955
chr1	9903637	9904022
chr1	9912407	9912890
chr1	9927472	9927870
chr1	9929695	9930268
chr1	9932778	9932991
chr1	9935132	9935287
chr1	9937943	9938566
chr1	9942047	9942081
chr1	9950411	9950949
chr1	9951288	9951515
chr1	9952583	9952829
chr1	9953308	9953609
chr1	9959032	9959403
chr1	9970127	9970864
chr1	10002988	10003693
chr1	10010332	10010841
chr1	10019067	10019278
chr1	10078581	10078982
chr1	10092555	10093371
chr1	10115710	10116161
chr1	10117366	10117730
chr1	10123850	10124352
chr1	10134400	10134872
chr1	10143013	10143590
chr1	10168351	10168836
chr1	10212937	10213354
chr1	10255660	10256159
chr1	10269965	10270057
chr1	10270149	10270777
chr1	10272086	10272157
chr1	10290840	10291095
chr1	10312550	10312919
chr1	10399862	10400178
chr1	10401312	10401630
chr1	10437404	10437859
chr1	10438472	10438909
chr1	10458636	10459362
chr1	10488059	10488431
chr1	10490186	10490992
chr1	10504379	10505307
chr1	10516809	10517155
chr1	10519119	10519539
chr1	10532355	10532915
chr1	10534740	10535129
chr1	10539350	10539714
chr1	10554632	10555049
chr1	10555942	10556536
chr1	10567407	10567839
chr1	10570504	10571112
chr1	10588289	10588884
chr1	10615728	10616115
chr1	10635752	10636082
chr1	10659403	10660016
chr1	10679330	10679648
chr1	10695130	10696467
chr1	10704582	10704973
chr1	10706422	10706811
chr1	10739719	10740039
chr1	10752369	10752852
chr1	10791095	10791355
chr1	10815987	10816419
chr1	10839397	10839670
chr1	10856372	10856972
chr1	10863991	10864848
chr1	10878688	10879093
chr1	10884913	10885364
chr1	10890977	10891478
chr1	10908755	10908986
chr1	10927167	10927592
chr1	10950805	10951413
chr1	10958248	10958640
chr1	10959952	10961380
chr1	10961499	10961860
chr1	10970000	10970351
chr1	10980173	10980652
chr1	11002162	11002442
chr1	11021092	11021477
chr1	11033617	11033964
chr1	11035797	11036464
chr1	11040226	11040582
chr1	11072182	11073389
chr1	11086293	11086545
chr1	11097703	11098003
chr1	11119885	11120497
chr1	11159663	11160196
chr1	11194260	11194653
chr1	11199164	11199435
chr1	11204581	11204975
chr1	11207425	11207924
chr1	11218636	11219285
chr1	11301735	11302217
chr1	11322386	11323064
chr1	11332749	11333050
chr1	11333212	11333756
chr1	11376667	11377389
chr1	11391429	11391782
chr1	11538647	11538847
chr1	11610707	11611117
chr1	11619267	11619524
chr1	11695921	11696263
chr1	11702475	11702840
chr1	11705885	11706086
chr1	11713217	11713472
chr1	11714597	11714682
chr1	11714772	11714971
chr1	11723976	11724496
chr1	11740815	11741491
chr1	11753135	11753560
chr1	11779602	11779844
chr1	11779989	11780176
chr1	11792668	11793013
chr1	11795944	11796351
chr1	11796896	11797459
chr1	11845137	11845545
chr1	11851017	11851276
chr1	11863426	11863770
chr1	11865575	11866447
chr1	11898740	11899061
chr1	11919379	11919579
chr1	11922935	11923321
chr1	11953946	11954354
chr1	11961564	11961854
chr1	11967786	11969266
chr1	11978897	11979296
chr1	11986351	11986645
chr1	11994433	11995115
chr1	12027111	12027501
chr1	12039807	12040626
chr1	12041675	12042115
chr1	12061984	12062192
chr1	12079131	12079747
chr1	12091344	12091659
chr1	12111994	12112500
chr1	12139675	12139889
chr1	12178632	12178988
chr1	12184876	12185266
chr1	12192216	12192531
chr1	12203641	12203862
chr1	12221825	12222300
chr1	12268938	12269258
chr1	12289867	12290262
chr1	12291046	12291078
chr1	12292258	12292688
chr1	12336435	12336683
chr1	12446179	12446563
chr1	12494265	12494442
chr1	12496925	12497462
chr1	12538218	12538699
chr1	12540751	12541325
chr1	12548712	12549115
chr1	12561751	12561957
chr1	12600127	12600205
chr1	12609784	12610310
chr1	12633844	12634241
chr1	12661290	12661590
chr1	12664306	12664803
chr1	12678144	12678702
chr1	12679002	12679528
chr1	12679916	12680191
chr1	12719004	12719407
chr1	13870538	13870799
chr1	13910463	13910921
chr1	13913718	13914197
chr1	13920304	13920730
chr1	13926283	13927101
chr1	13927226	13927578
chr1	13931814	13932101
chr1	13946378	13946939
chr1	13987978	13988361
chr1	13990770	13991337
chr1	13992239	13992574
chr1	14010550	14011097
chr1	14026503	14026936
chr1	14032710	14032972
chr1	14052297	14052683
chr1	14075504	14076164
chr1	14085608	14086014
chr1	14093612	14093852
chr1	14125314	14125726
chr1	14127689	14128197
chr1	14133663	14134039
chr1	14146160	14146585
chr1	14146695	14147056
chr1	14286900	14287226
chr1	14292323	14292734
chr1	14322891	14323296
chr1	14381791	14382438
chr1	14391549	14391817
chr1	14440289	14440729
chr1	14447392	14447705
chr1	14463877	14464379
chr1	14464570	14465091
chr1	14470420	14470446
chr1	14476077	14476124
chr1	14516985	14517462
chr1	14541772	14541996
chr1	14594460	14594852
chr1	14617615	14618012
chr1	14627781	14628332
chr1	14647154	14647369
chr1	14664154	14664579
chr1	14687409	14687956
chr1	14698821	14699054
chr1	14767804	14768274
chr1	14812923	14813391
chr1	14843669	14844159
chr1	14847255	14847659
chr1	14849007	14849724
chr1	14869870	14870125
chr1	14910317	14910709
chr1	14953732	14953932
chr1	14993063	14993282
chr1	15039472	15040015
chr1	15058332	15058817
chr1	15059510	15059944
chr1	15068648	15069289
chr1	15086409	15086736
chr1	15092343	15092571
chr1	15105649	15105981
chr1	15114110	15114607
chr1	15116330	15116729
chr1	15131276	15131487
chr1	15148960	15149324
chr1	15202706	15203076
chr1	15221380	15221569
chr1	15237899	15238318
chr1	15240108	15240584
chr1	15256157	15256288
chr1	15266407	15266800
chr1	15271887	15272461
chr1	15273401	15273807
chr1	15280765	15281088
chr1	15281946	15282290
chr1	15295013	15295436
chr1	15296748	15297030
chr1	15314739	15314960
chr1	15322820	15322972
chr1	15346395	15346869
chr1	15354025	15354419
chr1	15372923	15373348
chr1	15390694	15391122
chr1	15410254	15410275
chr1	15416868	15417272
chr1	15426831	15427280
chr1	15454953	15455379
chr1	15466250	15466567
chr1	15468468	15468833
chr1	15478805	15479268
chr1	15479529	15480177
chr1	15485025	15485692
chr1	15494990	15495417
chr1	15499317	15499611
chr1	15499713	15499870
chr1	15505346	15505776
chr1	15527172	15527514
chr1	15532866	15533372
chr1	15572417	15572646
chr1	15573540	15573935
chr1	15598943	15599372
chr1	15610016	15610428
chr1	15622172	15622588
chr1	15631234	15631599
chr1	15649982	15650404
chr1	15656596	15656903
chr1	15664108	15664573
chr1	15672402	15672790
chr1	15678829	15679395
chr1	15691252	15691547
chr1	15727062	15727600
chr1	15736107	15736583
chr1	15742600	15742836
chr1	15745320	15745741
chr1	15752531	15752683
chr1	15753426	15753706
chr1	15759342	15759840
chr1	15789767	15790227
chr1	15809656	15809867
chr1	15813270	15813650
chr1	15850632	15851803
chr1	15852879	15853591
chr1	15885924	15886436
chr1	15911511	15911702
chr1	15918834	15919127
chr1	15929837	15930423
chr1	15943489	15944268
chr1	15944528	15944683
chr1	15957272	15957671
chr1	16005037	16005533
chr1	16006521	16007013
chr1	16007163	16007474
chr1	16007926	16008319
chr1	16029535	16030507
chr1	16062659	16062889
chr1	16067867	16068294
chr1	16075939	16076194
chr1	16090838	16091167
chr1	16092194	16092722
chr1	16114662	16115391
chr1	16118525	16118868
chr1	16121564	16122037
chr1	16125465	16125912
chr1	16126642	16127136
chr1	16142011	16142363
chr1	16157289	16157509
chr1	16159733	16159962
chr1	16161274	16161679
chr1	16162203	16162754
chr1	16173851	16174443
chr1	16175733	16176050
chr1	16212731	16213245
chr1	16224310	16224511
chr1	16229437	16229776
chr1	16243043	16243300
chr1	16245802	16246143
chr1	16249715	16250198
chr1	16275946	16276497
chr1	16279147	16279579
chr1	16301814	16302214
chr1	16302345	16302854
chr1	16321093	16321393
chr1	16333632	16334056
chr1	16335520	16335891
chr1	16359291	16359752
chr1	16382499	16382944
chr1	16384019	16384140
chr1	16402449	16402879
chr1	16403314	16403633
chr1	16405570	16405791
chr1	16408761	16409231
chr1	16417756	16418227
chr1	16436010	16436470
chr1	16449299	16449698
chr1	16466060	16466369
chr1	16470316	16470752
chr1	16471646	16472039
chr1	16472325	16472488
chr1	16482447	16482854
chr1	16485429	16485960
chr1	16490761	16491254
chr1	16494316	16494545
chr1	16499628	16500522
chr1	16508301	16508739
chr1	16509695	16510052
chr1	16511178	16511479
chr1	16514303	16514985
chr1	16532959	16533715
chr1	16538965	16539135
chr1	16543663	16544314
chr1	16562661	16562984
chr1	16563497	16563960
chr1	16570911	16571244
chr1	16575146	16575520
chr1	16587444	16587658
chr1	16620618	16621100
chr1	16626874	16627385
chr1	16647553	16648292
chr1	16650884	16651252
chr1	16678552	16679324
chr1	16689926	16690186
chr1	16693351	16694484
chr1	16712769	16713306
chr1	16722956	16723550
chr1	16766838	16767396
chr1	16767790	16767960
chr1	16819250	16819622
chr1	16825526	16825974
chr1	16839935	16841255
chr1	16857983	16858482
chr1	16860975	16861053
chr1	16861504	16862582
chr1	16872364	16872617
chr1	16886102	16886626
chr1	16887330	16887763
chr1	16891432	16891531
chr1	16892462	16892848
chr1	16892982	16893275
chr1	16893472	16893868
chr1	16918275	16918711
chr1	16921614	16921876
chr1	16928803	16929235
chr1	16939150	16939532
chr1	16939675	16940408
chr1	16947438	16947984
chr1	16949846	16950233
chr1	16950313	16950956
chr1	16970778	16971658
chr1	17004586	17004905
chr1	17029657	17029978
chr1	17036208	17036586
chr1	17053726	17054077
chr1	17076986	17077337
chr1	17082079	17082300
chr1	17084091	17084496
chr1	17087990	17088157
chr1	17090749	17091063
chr1	17096738	17097241
chr1	17107365	17107688
chr1	17114369	17114617
chr1	17122922	17123005
chr1	17123114	17123188
chr1	17188316	17188560
chr1	17198773	17199502
chr1	17199577	17200046
chr1	17201514	17202183
chr1	17215612	17216309
chr1	17222007	17222177
chr1	17222253	17222458
chr1	17222542	17223245
chr1	17231109	17232075
chr1	17240202	17241189
chr1	17252005	17252439
chr1	17255766	17256530
chr1	17274794	17275842
chr1	17278088	17278523
chr1	17287111	17287598
chr1	17289915	17290319
chr1	17307975	17308368
chr1	17311119	17311654
chr1	17330272	17330857
chr1	17338255	17338765
chr1	17342878	17343094
chr1	17372616	17372827
chr1	17380346	17381004
chr1	17386090	17386494
chr1	17407590	17407645
chr1	17445821	17446203
chr1	17452274	17452677
chr1	17454893	17455213
chr1	17494541	17494941
chr1	17512744	17512917
chr1	17516465	17516812
chr1	17517886	17518215
chr1	17518999	17519223
chr1	17531289	17531385
chr1	17534461	17534990
chr1	17541444	17541735
chr1	17541933	17542345
chr1	17552937	17553270
chr1	17559536	17560007
chr1	17560087	17560666
chr1	17563602	17563964
chr1	17565893	17566259
chr1	17571770	17572139
chr1	17577002	17577542
chr1	17578255	17578546
chr1	17585122	17585479
chr1	17591648	17592064
chr1	17603057	17603449
chr1	17608093	17608544
chr1	17613775	17614338
chr1	17616263	17616680
chr1	17618940	17619192
chr1	17624399	17624944
chr1	17630681	17631167
chr1	17636118	17636379
chr1	17662539	17662926
chr1	17674744	17675365
chr1	17691894	17692188
chr1	17695804	17696364
chr1	17697217	17697417
chr1	17703979	17704260
chr1	17729548	17729994
chr1	17732606	17732983
chr1	17746464	17746629
chr1	17767967	17768430
chr1	17769859	17770404
chr1	17786567	17787592
chr1	17802122	17802652
chr1	17811826	17812034
chr1	17814237	17814634
chr1	17818193	17818567
chr1	17820696	17821099
chr1	17828738	17829229
chr1	17834493	17834770
chr1	17846444	17847039
chr1	17871820	17872254
chr1	17880385	17880867
chr1	17886213	17886651
chr1	17895614	17896021
chr1	17908462	17908941
chr1	17914826	17915013
chr1	17933366	17933770
chr1	17943204	17943611
chr1	17944618	17944900
chr1	17951275	17951730
chr1	17960102	17960480
chr1	17980226	17980615
chr1	17988011	17988406
chr1	18192938	18193366
chr1	18200707	18201286
chr1	18427012	18427327
chr1	18907959	18908159
chr1	18911303	18911672
chr1	18923837	18924246
chr1	18945030	18945464
chr1	18962358	18962665
chr1	18995144	18995679
chr1	19147182	19147681
chr1	19201684	19202133
chr1	19208527	19208929
chr1	19212484	19212877
chr1	19228833	19229628
chr1	19233696	19233812
chr1	19239547	19239964
chr1	19249464	19249737
chr1	19252928	19253546
chr1	19253762	19254008
chr1	19258893	19259368
chr1	19263629	19264128
chr1	19265874	19266321
chr1	19280230	19280541
chr1	19283111	19283617
chr1	19288551	19289167
chr1	19292200	19292630
chr1	19297239	19297628
chr1	19324682	19325294
chr1	19336440	19336680
chr1	19337438	19337990
chr1	19355631	19356230
chr1	19360298	19361185
chr1	19380758	19381215
chr1	19401318	19402189
chr1	19403664	19403864
chr1	19422662	19423140
chr1	19440170	19440545
chr1	19529910	19530290
chr1	19536555	19537144
chr1	19567713	19568174
chr1	19577878	19578424
chr1	19615133	19615571
chr1	19638394	19638921
chr1	19645751	19645961
chr1	19664844	19665273
chr1	19667971	19668383
chr1	19670995	19671198
chr1	19687594	19688134
chr1	19693713	19694308
chr1	19722288	19722755
chr1	19756616	19757019
chr1	19763307	19763722
chr1	19766966	19767397
chr1	19774925	19775241
chr1	19777237	19777804
chr1	19794817	19795286
chr1	19811813	19812643
chr1	19908741	19909078
chr1	19923208	19923842
chr1	19944942	19945267
chr1	19966608	19967119
chr1	19967334	19967525
chr1	19969607	19970014
chr1	19980121	19980604
chr1	19986205	19986653
chr1	20002911	20003311
chr1	20008759	20009115
chr1	20030985	20031422
chr1	20041960	20042526
chr1	20063874	20064232
chr1	20066112	20066502
chr1	20084829	20085237
chr1	20092076	20092566
chr1	20126421	20126835
chr1	20137684	20138067
chr1	20198728	20199026
chr1	20204285	20205094
chr1	20208583	20209084
chr1	20230031	20230498
chr1	20251860	20252257
chr1	20259421	20259593
chr1	20275480	20275940
chr1	20301286	20301736
chr1	20364437	20364779
chr1	20390531	20390761
chr1	20427344	20427757
chr1	20437176	20437629
chr1	20450945	20451422
chr1	20478781	20479262
chr1	20497933	20498350
chr1	20521699	20521961
chr1	20538201	20538415
chr1	20543098	20543455
chr1	20559161	20559407
chr1	20605961	20606372
chr1	20682537	20682842
chr1	20688344	20688723
chr1	20693791	20693991
chr1	20702110	20702351
chr1	20703506	20703815
chr1	20737620	20738102
chr1	20753356	20753826
chr1	20767316	20767492
chr1	20813187	20813574
chr1	20820297	20820639
chr1	20821515	20821811
chr1	20822650	20823213
chr1	20833924	20834953
chr1	20848839	20849169
chr1	20901746	20902078
chr1	20904551	20904945
chr1	20915173	20915759
chr1	20930594	20931106
chr1	20939017	20939288
chr1	20940275	20940817
chr1	20959774	20960026
chr1	20960256	20960737
chr1	20961087	20961292
chr1	20966780	20967038
chr1	20987690	20988377
chr1	21022872	21023774
chr1	21044413	21044722
chr1	21058633	21059305
chr1	21059397	21060003
chr1	21062028	21062616
chr1	21112899	21113459
chr1	21113776	21113986
chr1	21174689	21174726
chr1	21210250	21210667
chr1	21223317	21223617
chr1	21348666	21349224
chr1	21409876	21410226
chr1	21417577	21417997
chr1	21425575	21425951
chr1	21475951	21476779
chr1	21503167	21503742
chr1	21521599	21522109
chr1	21527739	21528124
chr1	21532563	21532997
chr1	21543300	21543699
chr1	21544423	21544662
chr1	21558558	21558780
chr1	21578633	21579111
chr1	21581735	21582043
chr1	21583876	21584222
chr1	21588304	21588745
chr1	21596703	21597033
chr1	21606457	21606728
chr1	21629358	21629963
chr1	21635652	21636035
chr1	21650941	21651426
chr1	21655767	21656308
chr1	21662388	21662685
chr1	21671865	21672316
chr1	21682590	21682788
chr1	21695006	21695383
chr1	21728450	21728633
chr1	21766318	21766828
chr1	21780451	21780864
chr1	21791596	21792057
chr1	21861309	21861735
chr1	21894797	21895166
chr1	21900546	21900890
chr1	21913361	21913709
chr1	21934274	21934636
chr1	21940977	21941588
chr1	21953383	21953837
chr1	21965121	21965576
chr1	21974371	21974776
chr1	21982258	21982653
chr1	21985652	21986051
chr1	22018309	22018594
chr1	22029837	22030187
chr1	22061122	22061381
chr1	22091154	22091878
chr1	22109363	22110348
chr1	22114460	22115128
chr1	22127560	22127820
chr1	22182555	22182881
chr1	22188629	22188970
chr1	22196247	22196782
chr1	22198436	22198614
chr1	22218506	22218707
chr1	22231307	22231715
